Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Color_standardized,Quality_Category,Quality_Label,Taste_Categories,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_High Quality,Category_Lingering,Category_Low Quality,Category_Medium Quality,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Mexico,2012,blue-green,Washed / Wet,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,7.58,82.83,blue-green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Guatemala,2012,green,Washed / Wet,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,7.42,82.83,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,7.5,82.83,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,El Salvador,2010-2011,unknown,Unknown,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,unknown,2,Medium Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,0,1,1
Arabica,Guatemala,Unknown,green,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,7.5,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,7.5,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.58,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.67,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Indonesia,2017,blue-green,Other,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,7.58,82.75,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2016,green,Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,El Salvador,2017,unknown,Washed / Wet,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Costa Rica,2016,blue-green,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.67,82.75,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Honduras,2017,green,Natural / Dry,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,7.67,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015,blue-green,Pulped natural / honey,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,82.75,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,China,2015,green,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,China,2015,green,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2014,blue-green,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.5,82.75,blue-green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Malawi,2014,blue-green,Washed / Wet,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.75,blue-green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2014,green,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,7.42,82.75,green,2,Medium Quality,"['Sweet', 'Sour', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2014,green,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),2013,blue-green,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.42,82.75,blue-green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,7.5,82.75,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,7.67,82.75,unknown,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2012,blue-green,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.5,82.75,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.42,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),2012,green,Washed / Wet,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,7.75,82.75,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Panama,2012,green,Washed / Wet,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,7.58,82.75,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,7.42,82.75,unknown,2,Medium Quality,"['Sweet', 'Sour', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,1,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,7.5,82.67,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Brazil,2016,blue-green,Natural / Dry,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.5,82.67,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Laos,2015,blue-green,Washed / Wet,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,7.58,82.67,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,El Salvador,2016,green,Washed / Wet,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,7.5,82.67,green,2,Medium Quality,"['Lingering', 'Complex', 'Medium Quality']",0,1,0,0,1,0,1,0,0,0
Arabica,Mexico,2016,green,Unknown,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,7.75,82.67,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,7.42,82.67,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2014,unknown,Natural / Dry,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.5,82.67,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.58,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,7.58,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2014,green,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,green,2,Medium Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,0,0,1
Arabica,Mexico,2014,green,Natural / Dry,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Uganda,2013,green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Taiwan,2013-2014,green,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Thailand,2013,blue-green,Washed / Wet,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.67,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,blue-green,Washed / Wet,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,7.42,82.67,blue-green,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,1,0,1
Arabica,El Salvador,2012,unknown,Washed / Wet,7.92,8.0,7.5,6.75,7.92,7.58,10.0,10.0,9.33,7.67,82.67,unknown,2,Medium Quality,"['Full-bodied', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,1,0,0,0,1,1,0,0
Arabica,Guatemala,2012,green,Washed / Wet,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Thailand,2012,blue-green,Washed / Wet,7.83,7.33,7.83,7.33,7.58,7.83,10.0,10.0,9.33,7.58,82.67,blue-green,2,Medium Quality,"['Lingering', 'Smooth', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,1,0,0
Arabica,Mexico,2012,unknown,Washed / Wet,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.67,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,7.58,82.67,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2011,green,Unknown,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,7.58,82.67,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),Unknown,unknown,Unknown,7.83,7.67,7.5,7.67,7.5,7.58,10.0,10.0,9.33,7.58,82.67,unknown,2,Medium Quality,"['Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,0
Arabica,Mexico,2010-2011,unknown,Unknown,7.75,7.58,7.25,7.75,7.67,7.58,10.0,10.0,10.0,7.08,82.67,unknown,2,Medium Quality,"['Sweet', 'Sour', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2010,unknown,Unknown,8.08,7.67,7.67,7.33,7.33,7.17,10.0,10.0,10.0,7.42,82.67,unknown,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,1,0,1
Arabica,Colombia,2009-2010,unknown,Unknown,7.5,7.42,7.33,7.33,7.67,7.83,10.0,10.0,10.0,7.58,82.67,unknown,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,82.58,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Taiwan,2016,green,Pulped natural / honey,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2016,green,Pulped natural / honey,7.5,7.58,7.42,7.5,7.75,7.33,10.0,10.0,10.0,7.5,82.58,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Medium Quality']",0,0,1,0,0,0,1,0,0,1
Arabica,Taiwan,2016-2017,blue-green,Unknown,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,82.58,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2016,green,Unknown,7.42,7.42,7.5,7.33,7.25,7.67,10.0,10.0,10.0,8.0,82.58,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Indonesia,2015,blue-green,Semi-washed / Semi-pulped,7.83,7.58,7.42,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.58,blue-green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Thailand,2014,green,Washed / Wet,7.75,7.33,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.5,82.58,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Thailand,2014,blue-green,Washed / Wet,7.42,7.58,7.58,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,unknown,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.5,82.58,unknown,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Uganda,2013,green,Natural / Dry,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,7.42,82.58,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Costa Rica,2013,green,Washed / Wet,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,7.58,82.58,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2014,green,Washed / Wet,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,7.58,82.58,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Guatemala,2012,blue-green,Natural / Dry,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,10.0,7.5,82.58,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2013,blue-green,Washed / Wet,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,7.5,82.58,blue-green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,unknown,Washed / Wet,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,7.42,82.58,unknown,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,1,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,7.42,82.58,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.58,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,7.5,82.58,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2012,green,Washed / Wet,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,7.67,82.58,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2011,unknown,Unknown,7.58,7.5,7.33,7.75,7.5,7.5,10.0,10.0,10.0,7.42,82.58,unknown,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Indonesia,2017,green,Washed / Wet,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,10.0,7.42,82.5,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Honduras,2017,green,Washed / Wet,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Thailand,2014,green,Washed / Wet,7.5,7.83,7.5,7.75,7.33,7.42,9.33,10.0,10.0,7.83,82.5,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Thailand,2014,unknown,Washed / Wet,7.33,7.5,7.5,7.5,7.67,7.5,10.0,10.0,10.0,7.5,82.5,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,green,Washed / Wet,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2014,blue-green,Washed / Wet,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,7.58,82.5,blue-green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2013,green,Washed / Wet,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,7.58,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2013-2014,blue-green,Semi-washed / Semi-pulped,7.42,7.5,7.67,7.33,7.42,7.67,10.0,10.0,10.0,7.5,82.5,blue-green,2,Medium Quality,"['Sweet', 'Lingering', 'Smooth', 'Complex', 'Medium Quality']",0,1,0,0,1,0,1,1,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,7.33,82.5,green,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.5,green,2,Medium Quality,"['Sweet', 'Smooth', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,1,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.5,unknown,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2012,unknown,Semi-washed / Semi-pulped,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,7.5,82.5,unknown,2,Medium Quality,"['Sweet', 'Aromatic', 'Medium Quality']",1,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2012,green,Natural / Dry,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,7.5,82.5,green,2,Medium Quality,"['Sweet', 'Smooth', 'Medium Quality']",0,0,0,0,0,0,1,1,0,1
Arabica,Brazil,2012,blue-green,Semi-washed / Semi-pulped,7.67,7.42,7.33,7.67,7.5,7.5,10.0,10.0,10.0,7.42,82.5,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,7.58,82.5,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,United States (Hawaii),2012,green,Washed / Wet,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,10.0,7.58,82.5,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Guatemala,Unknown,unknown,Unknown,7.75,7.58,7.67,7.67,7.58,7.58,9.33,10.0,10.0,7.33,82.5,unknown,2,Medium Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'Medium Quality']",1,1,0,0,1,0,1,0,0,1
Arabica,Honduras,2017,green,Washed / Wet,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Guatemala,2016,green,Washed / Wet,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
Arabica,Colombia,2016,green,Washed / Wet,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,8.08,82.42,green,2,Medium Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'Medium Quality']",0,1,1,0,1,0,1,0,1,1
Arabica,China,2015,green,Washed / Wet,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2016,green,Unknown,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,8.0,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Tanzania,2015-2016,green,Washed / Wet,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,7.42,82.42,green,2,Medium Quality,"['Sweet', 'Full-bodied', 'Medium Quality']",0,0,1,0,0,0,1,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,7.33,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Mexico,2014,green,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.42,green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Brazil,2012,blue-green,Semi-washed / Semi-pulped,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.42,blue-green,2,Medium Quality,"['Sweet', 'Medium Quality']",0,0,0,0,0,0,1,0,0,1
Arabica,Peru,2013,green,Washed / Wet,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,7.5,82.42,green,2,Medium Quality,"['Sweet', 'Sour', 'Medium Quality']",0,0,0,0,0,0,1,0,1,1
