Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Color_standardized,Quality_Category,Quality_Label,Taste_Categories,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_High Quality,Category_Lingering,Category_Low Quality,Category_Medium Quality,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Brazil,2011,unknown,Unknown,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,7.92,84.33,unknown,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Ethiopia,Unknown,unknown,Unknown,7.75,7.75,7.92,7.75,7.5,7.92,10.0,10.0,10.0,7.75,84.33,unknown,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2009-2010,unknown,Unknown,7.5,7.67,7.75,7.67,7.92,7.92,10.0,10.0,10.0,7.92,84.33,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Taiwan,2016,blue-green,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,blue-green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Thailand,2015,green,Natural / Dry,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,8.0,84.25,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Colombia,2016,green,Natural / Dry,7.83,7.58,7.75,7.58,7.67,8.0,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.75,7.58,7.92,7.75,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.75,7.92,7.5,8.08,7.58,7.67,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,China,2015,green,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.67,7.67,7.75,7.75,7.67,7.92,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Colombia,2015,green,Washed / Wet,7.83,7.67,7.75,7.58,7.92,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Colombia,2015-2016,green,Washed / Wet,7.83,7.75,7.83,7.58,7.67,7.75,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Colombia,2015,green,Natural / Dry,7.42,7.67,7.83,7.75,7.92,7.83,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2014,green,Other,7.83,7.83,7.5,7.92,7.58,7.75,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.58,7.5,7.75,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,United States (Hawaii),2012,blue-green,Natural / Dry,7.33,7.92,7.92,7.92,7.92,8.08,10.0,10.0,9.33,7.83,84.25,blue-green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,0
Arabica,Mexico,2012,green,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Mexico,2012,green,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,7.75,84.25,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,Mexico,2012,blue-green,Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,7.83,84.25,blue-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Uganda,2012,green,Natural / Dry,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.67,84.25,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Guatemala,2017,green,Washed / Wet,7.75,7.83,7.58,7.83,7.67,7.75,10.0,10.0,10.0,7.75,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2016,green,Washed / Wet,7.83,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.75,84.17,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Costa Rica,2016,blue-green,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,8.0,84.17,blue-green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.75,7.58,8.0,7.67,7.83,10.0,10.0,10.0,7.58,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.92,7.58,7.92,7.67,7.67,10.0,10.0,10.0,7.67,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Guatemala,2016,green,Washed / Wet,7.58,7.83,7.58,7.83,7.83,7.67,10.0,10.0,10.0,7.83,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2015,blue-green,Washed / Wet,8.0,7.5,7.5,7.67,8.0,7.83,10.0,10.0,10.0,7.67,84.17,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Nicaragua,2015,blue-green,Natural / Dry,7.67,7.83,7.83,7.5,7.67,7.83,10.0,10.0,10.0,7.83,84.17,blue-green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Brazil,2015,unknown,Natural / Dry,7.67,7.75,7.75,7.67,7.83,7.75,10.0,10.0,10.0,7.75,84.17,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Costa Rica,2014,blue-green,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,7.83,84.17,blue-green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2014,green,Natural / Dry,7.5,7.92,7.58,7.83,7.75,7.83,10.0,10.0,10.0,7.75,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Tanzania,2014,green,Washed / Wet,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,7.67,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2014-2015,green,Washed / Wet,7.67,7.5,7.67,7.42,7.83,8.58,10.0,10.0,10.0,7.5,84.17,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Guatemala,2013,blue-green,Washed / Wet,7.67,7.75,7.67,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.17,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Kenya,2013,green,Washed / Wet,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.75,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Brazil,2012,green,Natural / Dry,7.58,7.83,7.75,7.67,7.67,8.0,10.0,10.0,10.0,7.67,84.17,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2013,green,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10.0,10.0,10.0,7.42,84.17,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,0,1
Arabica,El Salvador,2013,blue-green,Natural / Dry,8.42,8.08,7.5,7.17,7.58,8.17,9.33,10.0,10.0,7.92,84.17,blue-green,1,High Quality,"['Sweet', 'Smooth', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,1,0,1
Arabica,Colombia,2012,green,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.58,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2012,blue-green,Natural / Dry,7.83,7.5,7.5,8.0,7.83,7.83,10.0,10.0,10.0,7.67,84.17,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Uganda,2012,green,Washed / Wet,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,7.67,84.17,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Indonesia,2017,blue-green,Natural / Dry,7.81,7.88,7.56,7.75,7.63,7.75,10.0,10.0,10.0,7.75,84.13,blue-green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2017-2018,green,Washed / Wet,7.83,7.5,7.42,7.5,7.83,8.5,10.0,10.0,10.0,7.5,84.08,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Taiwan,2016,blue-green,Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,8.0,7.75,7.5,7.58,7.92,7.67,10.0,10.0,10.0,7.67,84.08,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Colombia,2014,unknown,Washed / Wet,7.92,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,7.67,84.08,unknown,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Guatemala,2014,blue-green,Washed / Wet,7.58,7.75,7.67,8.0,7.75,7.67,10.0,10.0,10.0,7.67,84.08,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,United States (Hawaii),2012,green,Natural / Dry,7.83,7.75,7.83,7.83,7.42,8.08,9.33,10.0,10.0,8.0,84.08,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Mexico,2012,green,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.83,84.08,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2012,unknown,Natural / Dry,7.92,7.92,7.83,8.0,7.92,7.92,10.0,10.0,8.67,7.92,84.08,unknown,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Costa Rica,2017,unknown,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.67,84.0,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Ethiopia,2017,green,Natural / Dry,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,7.92,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Honduras,2017,green,Washed / Wet,7.42,7.83,7.75,7.92,7.75,7.58,10.0,10.0,10.0,7.75,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Guatemala,2015,green,Washed / Wet,7.67,7.83,7.58,7.92,7.75,7.67,10.0,10.0,10.0,7.58,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2014-2015,green,Washed / Wet,7.67,7.67,7.83,7.58,7.58,7.83,10.0,10.0,10.0,7.83,84.0,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2014,green,Natural / Dry,7.92,7.67,7.42,7.92,7.75,7.83,10.0,10.0,10.0,7.5,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Guatemala,2014,green,Other,7.75,7.83,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.83,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2014,green,Washed / Wet,7.67,7.75,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.83,84.0,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Colombia,2014,green,Natural / Dry,7.58,7.42,7.75,7.92,7.75,7.92,10.0,10.0,10.0,7.67,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2014,green,Washed / Wet,7.67,7.67,7.5,7.5,7.67,7.67,10.0,10.0,10.0,8.33,84.0,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Ethiopia,2013,green,Natural / Dry,7.75,7.75,7.5,7.58,7.67,7.92,10.0,10.0,10.0,7.83,84.0,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Brazil,2013-2014,green,Natural / Dry,7.58,7.83,7.67,7.25,8.0,7.75,10.0,10.0,10.0,7.92,84.0,green,1,High Quality,"['Sweet', 'Full-bodied', 'Lingering', 'Smooth', 'Complex', 'High Quality']",0,1,1,1,1,0,0,1,0,1
Arabica,Colombia,2013,green,Washed / Wet,7.67,7.83,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.67,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Kenya,2012,green,Washed / Wet,7.67,7.83,7.5,7.75,7.92,7.67,10.0,10.0,10.0,7.67,84.0,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Thailand,2012,green,Washed / Wet,7.92,8.17,8.17,8.42,8.08,8.17,8.67,8.67,9.33,8.42,84.0,green,1,High Quality,"['Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,0
Arabica,Kenya,2012,blue-green,Washed / Wet,7.67,7.75,7.67,7.75,7.83,7.67,10.0,10.0,10.0,7.67,84.0,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex', 'High Quality']",0,1,1,1,1,0,0,0,1,1
Arabica,Uganda,2012,green,Washed / Wet,7.92,7.75,7.58,7.67,7.67,7.83,10.0,10.0,10.0,7.58,84.0,green,1,High Quality,"['Sweet', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,0,1
Arabica,Thailand,2011,unknown,Unknown,7.58,7.75,7.58,7.75,7.58,7.75,10.0,10.0,10.0,8.0,84.0,unknown,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Brazil,2017-2018,green,Natural / Dry,7.5,7.75,7.58,7.5,7.58,7.5,10.0,10.0,10.0,8.5,83.92,green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Mexico,2017,green,Washed / Wet,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,7.83,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Thailand,2015,blue-green,Natural / Dry,7.67,7.75,7.5,7.67,7.67,7.83,10.0,10.0,10.0,7.83,83.92,blue-green,1,High Quality,"['Sweet', 'High Quality']",0,0,0,1,0,0,0,0,0,1
Arabica,Brazil,2016,green,Natural / Dry,7.58,7.67,7.67,7.75,7.58,7.83,10.0,10.0,10.0,7.83,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Taiwan,2015,green,Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2016,green,Unknown,7.75,7.67,7.5,7.75,7.83,7.75,10.0,10.0,10.0,7.67,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2016,unknown,Unknown,7.75,7.58,7.5,7.83,7.75,7.92,10.0,10.0,10.0,7.58,83.92,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Taiwan,2014,blue-green,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.92,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2015,unknown,Washed / Wet,7.92,7.67,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.75,83.92,unknown,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2014,unknown,Washed / Wet,7.83,7.75,7.58,7.58,7.75,7.75,10.0,10.0,10.0,7.67,83.92,unknown,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Colombia,2014,green,Washed / Wet,7.75,7.58,7.67,7.83,7.83,7.67,10.0,10.0,10.0,7.58,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Taiwan,2014,green,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,7.17,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,1,1
Arabica,Colombia,2014,green,Natural / Dry,7.67,7.83,7.67,7.75,7.67,7.83,10.0,10.0,10.0,7.5,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Mexico,2012,blue-green,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.67,83.92,blue-green,1,High Quality,"['Sweet', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,1
Arabica,Mexico,2012,unknown,Washed / Wet,7.5,7.67,7.58,7.83,7.75,7.75,10.0,10.0,10.0,7.83,83.92,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Mexico,2012,green,Washed / Wet,7.75,7.92,7.83,7.92,7.75,7.67,9.33,10.0,10.0,7.75,83.92,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,1,1,1,0,0,0,1,1
Arabica,Colombia,2017,green,Washed / Wet,7.92,7.58,7.5,7.83,7.58,7.67,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Aromatic', 'High Quality']",1,0,0,1,0,0,0,0,1,1
Arabica,Colombia,2016,green,Unknown,7.83,7.67,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.58,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Costa Rica,2015,blue-green,Washed / Wet,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,7.83,83.83,blue-green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Guatemala,2016,green,Washed / Wet,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,7.67,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Taiwan,2016,unknown,Unknown,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Brazil,2015-2016,green,Natural / Dry,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,8.0,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Taiwan,2014,green,Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,7.83,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,1,1
Arabica,Ethiopia,2014,green,Natural / Dry,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Lingering', 'Aromatic', 'Complex', 'High Quality']",1,1,0,1,1,0,0,0,0,1
Arabica,Brazil,2014-2015,green,Semi-washed / Semi-pulped,7.67,7.67,7.58,7.5,7.83,8.17,10.0,10.0,9.33,8.08,83.83,green,1,High Quality,"['Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,0,0
Arabica,Costa Rica,2013,green,Washed / Wet,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,7.67,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,1,1
Arabica,Guatemala,2014,green,Washed / Wet,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Brazil,2013-2014,green,Natural / Dry,7.92,7.5,7.33,7.67,8.17,7.5,10.0,10.0,10.0,7.75,83.83,green,1,High Quality,"['Sweet', 'Full-bodied', 'Aromatic', 'High Quality']",1,0,1,1,0,0,0,0,0,1
Arabica,Ecuador,2013,blue-green,Natural / Dry,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,10.0,7.67,83.83,blue-green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Colombia,2013,green,Washed / Wet,7.67,7.58,7.58,7.83,7.58,7.67,10.0,10.0,10.0,7.92,83.83,green,1,High Quality,"['Sweet', 'Sour', 'High Quality']",0,0,0,1,0,0,0,0,1,1
Arabica,Guatemala,2013,green,Washed / Wet,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,7.67,83.83,green,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
Arabica,Mexico,2012,green,Natural / Dry,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,7.92,83.83,green,1,High Quality,"['Sweet', 'Lingering', 'Complex', 'High Quality']",0,1,0,1,1,0,0,0,0,1
Arabica,Mexico,2012,unknown,Natural / Dry,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,83.83,unknown,1,High Quality,"['Sweet', 'Sour', 'Full-bodied', 'High Quality']",0,0,1,1,0,0,0,0,1,1
